compid,dhid,midx,midy,midz,topx,topy,topz,botx,boty,botz,length,from,to,geocod,bound,cut,mot,rock,rock01,ore,flagug
RL5M_ROCK,13,31.278,-245.570,2486.368,31.925,-245.592,2488.783,30.632,-245.547,2483.953,5.000,65.085,70.085,1,1,1.450,0.030,1.000,100.000,5,1
RL5M_ROCK,13,29.985,-245.524,2481.538,30.632,-245.547,2483.953,29.338,-245.502,2479.123,5.000,70.085,75.085,1,1,1.451,0.020,1.000,100.000,5,1
RL5M_ROCK,13,28.692,-245.479,2476.709,29.338,-245.502,2479.123,28.045,-245.457,2474.294,5.000,75.085,80.085,1,1,2.092,0.020,1.000,100.000,5,1
RL5M_ROCK,13,27.398,-245.434,2471.879,28.045,-245.457,2474.294,26.752,-245.411,2469.464,5.000,80.085,85.085,1,1,2.169,0.020,1.000,100.000,5,1
RL5M_ROCK,13,26.116,-245.389,2467.090,26.752,-245.411,2469.464,25.480,-245.367,2464.717,4.915,85.085,90.000,1,1,1.510,0.030,1.000,100.000,5,1
RL5M_ROCK,14,102.995,-253.000,2555.724,103.600,-253.000,2558.150,102.390,-253.000,2553.299,5.000,0.000,5.000,6,,0.220,0.050,6.000,100.000,6,-99
RL5M_ROCK,14,101.786,-253.000,2550.873,102.390,-253.000,2553.299,101.181,-253.000,2548.447,5.000,5.000,10.000,6,,0.210,0.060,6.000,100.000,6,-99
RL5M_ROCK,14,100.576,-253.000,2546.021,101.181,-253.000,2548.447,99.971,-253.000,2543.596,5.000,10.000,15.000,6,,0.210,0.050,6.000,100.000,6,-99
RL5M_ROCK,14,99.366,-253.000,2541.170,99.971,-253.000,2543.596,98.762,-253.000,2538.744,5.000,15.000,20.000,6,,0.210,0.040,6.000,100.000,6,-99
RL5M_ROCK,14,98.157,-253.000,2536.318,98.762,-253.000,2538.744,97.552,-253.000,2533.893,5.000,20.000,25.000,6,,0.200,0.020,6.000,100.000,6,-99
RL5M_ROCK,14,96.947,-253.000,2531.467,97.552,-253.000,2533.893,96.342,-253.000,2529.041,5.000,25.000,30.000,6,,0.200,0.020,6.000,100.000,6,-99
RL5M_ROCK,14,95.738,-253.000,2526.615,96.342,-253.000,2529.041,95.133,-253.000,2524.190,5.000,30.000,35.000,6,,0.200,0.030,6.000,100.000,6,-99
RL5M_ROCK,14,94.528,-253.000,2521.764,95.133,-253.000,2524.190,93.923,-253.000,2519.338,5.000,35.000,40.000,6,,0.210,0.040,6.000,100.000,6,-99
RL5M_ROCK,14,93.374,-253.000,2517.134,93.923,-253.000,2519.338,92.824,-253.000,2514.930,4.543,40.000,44.543,6,,0.210,0.050,6.000,100.000,6,-99
RL5M_ROCK,14,92.769,-253.000,2514.708,92.824,-253.000,2514.930,92.714,-253.000,2514.487,0.457,44.543,45.000,6,1,0.210,0.050,6.000,100.000,6,1
RL5M_ROCK,14,92.109,-253.000,2512.061,92.714,-253.000,2514.487,91.504,-253.000,2509.635,5.000,45.000,50.000,1,1,1.170,0.080,1.000,100.000,5,1
RL5M_ROCK,14,90.899,-253.000,2507.209,91.504,-253.000,2509.635,90.294,-253.000,2504.784,5.000,50.000,55.000,1,1,1.830,0.080,1.000,100.000,5,1
RL5M_ROCK,14,89.689,-253.000,2502.358,90.294,-253.000,2504.784,89.085,-253.000,2499.932,5.000,55.000,60.000,1,1,2.460,0.110,1.000,100.000,5,1
RL5M_ROCK,14,88.480,-253.000,2497.507,89.085,-253.000,2499.932,87.875,-253.000,2495.081,5.000,60.000,65.000,1,1,2.690,0.110,1.000,100.000,5,1
RL5M_ROCK,14,87.270,-253.000,2492.655,87.875,-253.000,2495.081,86.665,-253.000,2490.229,5.000,65.000,70.000,1,1,4.650,0.130,1.000,100.000,5,1
RL5M_ROCK,14,86.061,-253.000,2487.804,86.665,-253.000,2490.229,85.456,-253.000,2485.378,5.000,70.000,75.000,1,1,4.780,0.110,1.000,100.000,5,1
RL5M_ROCK,14,84.851,-253.000,2482.952,85.456,-253.000,2485.378,84.246,-253.000,2480.526,5.000,75.000,80.000,1,1,4.710,0.120,1.000,100.000,5,1
RL5M_ROCK,14,83.641,-253.000,2478.101,84.246,-253.000,2480.526,83.037,-253.000,2475.675,5.000,80.000,85.000,1,1,2.150,0.070,1.000,100.000,5,1
RL5M_ROCK,14,82.432,-253.000,2473.249,83.037,-253.000,2475.675,81.827,-253.000,2470.823,5.000,85.000,90.000,1,1,1.440,0.050,1.000,100.000,5,1
RL5M_ROCK,14,81.222,-253.000,2468.398,81.827,-253.000,2470.823,80.617,-253.000,2465.972,5.000,90.000,95.000,1,1,1.320,0.060,1.000,100.000,5,1
RL5M_ROCK,14,80.013,-253.000,2463.546,80.617,-253.000,2465.972,79.408,-253.000,2461.120,5.000,95.000,100.000,1,1,1.250,0.050,1.000,100.000,5,1
RL5M_ROCK,14,78.803,-253.000,2458.695,79.408,-253.000,2461.120,78.198,-253.000,2456.269,5.000,100.000,105.000,1,1,1.820,0.080,1.000,100.000,5,1
RL5M_ROCK,14,77.593,-253.000,2453.843,78.198,-253.000,2456.269,76.989,-253.000,2451.417,5.000,105.000,110.000,1,1,1.600,0.040,1.000,100.000,5,1
RL5M_ROCK,14,76.384,-253.000,2448.992,76.989,-253.000,2451.417,75.779,-253.000,2446.566,5.000,110.000,115.000,1,1,1.490,0.030,1.000,100.000,5,1
RL5M_ROCK,14,75.174,-253.000,2444.140,75.779,-253.000,2446.566,74.569,-253.000,2441.715,5.000,115.000,120.000,1,1,1.630,0.040,1.000,100.000,5,1
RL5M_ROCK,14,73.965,-253.000,2439.289,74.569,-253.000,2441.715,73.360,-253.000,2436.863,5.000,120.000,125.000,1,1,1.030,0.020,1.000,100.000,5,1
RL5M_ROCK,14,72.755,-253.000,2434.437,73.360,-253.000,2436.863,72.150,-253.000,2432.012,5.000,125.000,130.000,1,1,1.180,0.030,1.000,100.000,5,1
RL5M_ROCK,14,71.545,-253.000,2429.586,72.150,-253.000,2432.012,70.941,-253.000,2427.160,5.000,130.000,135.000,1,1,0.730,0.020,1.000,100.000,5,1
RL5M_ROCK,14,70.336,-253.000,2424.734,70.941,-253.000,2427.160,69.731,-253.000,2422.309,5.000,135.000,140.000,1,1,0.700,0.020,1.000,100.000,5,1
RL5M_ROCK,14,69.126,-253.000,2419.883,69.731,-253.000,2422.309,68.521,-253.000,2417.457,5.000,140.000,145.000,1,1,0.580,0.010,1.000,100.000,5,1
RL5M_ROCK,14,67.917,-253.000,2415.031,68.521,-253.000,2417.457,67.312,-253.000,2412.606,5.000,145.000,150.000,1,1,0.580,0.010,1.000,100.000,5,1
RL5M_ROCK,14,66.707,-253.000,2410.180,67.312,-253.000,2412.606,66.102,-253.000,2407.754,5.000,150.000,155.000,1,1,0.610,0.050,1.000,100.000,2,1
RL5M_ROCK,14,65.497,-253.000,2405.328,66.102,-253.000,2407.754,64.892,-253.000,2402.903,5.000,155.000,160.000,1,1,0.510,0.020,1.000,100.000,2,1
RL5M_ROCK,14,64.288,-253.000,2400.477,64.892,-253.000,2402.903,63.683,-253.000,2398.051,5.000,160.000,165.000,1,1,0.520,0.070,1.000,100.000,2,1
RL5M_ROCK,14,63.078,-253.000,2395.625,63.683,-253.000,2398.051,62.473,-253.000,2393.200,5.000,165.000,170.000,1,1,0.550,0.050,1.000,100.000,2,1
RL5M_ROCK,14,61.868,-253.000,2390.774,62.473,-253.000,2393.200,61.264,-253.000,2388.348,5.000,170.000,175.000,1,1,0.530,0.030,1.000,100.000,2,1
RL5M_ROCK,14,60.659,-253.000,2385.923,61.264,-253.000,2388.348,60.054,-253.000,2383.497,5.000,175.000,180.000,1,1,0.570,0.030,1.000,100.000,2,1
RL5M_ROCK,14,59.449,-253.000,2381.071,60.054,-253.000,2383.497,58.844,-253.000,2378.645,5.000,180.000,185.000,1,1,0.610,0.050,1.000,100.000,2,1
RL5M_ROCK,15,-158.765,-195.391,2555.724,-158.160,-195.380,2558.150,-159.369,-195.401,2553.299,5.000,0.000,5.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,15,-159.974,-195.412,2550.873,-159.369,-195.401,2553.299,-160.579,-195.422,2548.447,5.000,5.000,10.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,15,-161.184,-195.433,2546.021,-160.579,-195.422,2548.447,-161.788,-195.443,2543.596,5.000,10.000,15.000,6,,0.220,0.010,6.000,100.000,6,-99
RL5M_ROCK,15,-162.393,-195.454,2541.170,-161.788,-195.443,2543.596,-162.998,-195.464,2538.744,5.000,15.000,20.000,6,,0.220,0.010,6.000,100.000,6,-99
RL5M_ROCK,15,-163.602,-195.475,2536.318,-162.998,-195.464,2538.744,-164.207,-195.486,2533.893,5.000,20.000,25.000,6,,0.220,0.020,6.000,100.000,6,-99
RL5M_ROCK,15,-164.812,-195.496,2531.467,-164.207,-195.486,2533.893,-165.417,-195.507,2529.041,5.000,25.000,30.000,6,,0.210,0.010,6.000,100.000,6,-99
RL5M_ROCK,15,-166.021,-195.517,2526.615,-165.417,-195.507,2529.041,-166.626,-195.528,2524.190,5.000,30.000,35.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,15,-167.231,-195.538,2521.764,-166.626,-195.528,2524.190,-167.835,-195.549,2519.338,5.000,35.000,40.000,6,,0.210,0.010,6.000,100.000,6,-99
RL5M_ROCK,15,-168.440,-195.559,2516.912,-167.835,-195.549,2519.338,-169.045,-195.570,2514.487,5.000,40.000,45.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,15,-169.650,-195.581,2512.061,-169.045,-195.570,2514.487,-170.254,-195.591,2509.635,5.000,45.000,50.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,15,-170.276,-195.591,2509.549,-170.254,-195.591,2509.635,-170.297,-195.592,2509.462,0.178,50.000,50.178,1,,1.530,0.030,1.000,100.000,5,-99
RL5M_ROCK,15,-170.902,-195.602,2507.036,-170.297,-195.592,2509.462,-171.507,-195.613,2504.611,5.000,50.178,55.178,1,1,1.529,0.031,1.000,100.000,5,1
RL5M_ROCK,15,-172.112,-195.624,2502.185,-171.507,-195.613,2504.611,-172.716,-195.634,2499.759,5.000,55.178,60.178,1,1,1.511,0.060,1.000,100.000,5,1
RL5M_ROCK,15,-173.321,-195.645,2497.333,-172.716,-195.634,2499.759,-173.926,-195.655,2494.908,5.000,60.178,65.178,1,1,1.563,0.061,1.000,100.000,5,1
RL5M_ROCK,15,-174.530,-195.666,2492.482,-173.926,-195.655,2494.908,-175.135,-195.676,2490.056,5.000,65.178,70.178,1,1,2.195,0.080,1.000,100.000,5,1
RL5M_ROCK,15,-175.740,-195.687,2487.630,-175.135,-195.676,2490.056,-176.345,-195.697,2485.205,5.000,70.178,75.178,1,1,2.268,0.078,1.000,100.000,5,1
RL5M_ROCK,15,-176.949,-195.708,2482.779,-176.345,-195.697,2485.205,-177.554,-195.719,2480.353,5.000,75.178,80.178,1,1,0.591,0.020,1.000,100.000,2,1
RL5M_ROCK,15,-178.159,-195.729,2477.927,-177.554,-195.719,2480.353,-178.763,-195.740,2475.502,5.000,80.178,85.178,1,1,0.622,0.020,1.000,100.000,2,1
RL5M_ROCK,15,-179.368,-195.750,2473.076,-178.763,-195.740,2475.502,-179.973,-195.761,2470.650,5.000,85.178,90.178,1,1,0.691,0.010,1.000,100.000,2,1
RL5M_ROCK,15,-180.578,-195.771,2468.224,-179.973,-195.761,2470.650,-181.182,-195.782,2465.799,5.000,90.178,95.178,1,1,0.707,0.010,1.000,100.000,2,1
RL5M_ROCK,15,-181.787,-195.792,2463.373,-181.182,-195.782,2465.799,-182.392,-195.803,2460.947,5.000,95.178,100.178,1,1,0.631,0.010,1.000,100.000,2,1
RL5M_ROCK,15,-182.996,-195.814,2458.522,-182.392,-195.803,2460.947,-183.601,-195.824,2456.096,5.000,100.178,105.178,1,1,0.656,0.010,1.000,100.000,2,1
RL5M_ROCK,15,-184.206,-195.835,2453.670,-183.601,-195.824,2456.096,-184.811,-195.845,2451.244,5.000,105.178,110.178,1,1,0.823,0.020,1.000,100.000,2,1
RL5M_ROCK,15,-185.415,-195.856,2448.819,-184.811,-195.845,2451.244,-186.020,-195.866,2446.393,5.000,110.178,115.178,1,1,0.890,0.029,1.000,100.000,2,1
RL5M_ROCK,15,-186.625,-195.877,2443.967,-186.020,-195.866,2446.393,-187.229,-195.887,2441.541,5.000,115.178,120.178,1,1,0.619,0.010,1.000,100.000,2,1
RL5M_ROCK,15,-187.834,-195.898,2439.116,-187.229,-195.887,2441.541,-188.439,-195.909,2436.690,5.000,120.178,125.178,1,1,0.590,0.010,1.000,100.000,2,1
RL5M_ROCK,15,-189.022,-195.919,2434.351,-188.439,-195.909,2436.690,-189.605,-195.929,2432.012,4.822,125.178,130.000,1,1,0.590,0.010,1.000,100.000,2,1
RL5M_ROCK,16,-109.606,-197.570,2557.797,-108.920,-197.510,2560.200,-110.293,-197.630,2555.394,5.000,0.000,5.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,16,-110.979,-197.690,2552.991,-110.293,-197.630,2555.394,-111.666,-197.750,2550.587,5.000,5.000,10.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,16,-112.352,-197.810,2548.184,-111.666,-197.750,2550.587,-113.039,-197.870,2545.781,5.000,10.000,15.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,16,-113.725,-197.930,2543.378,-113.039,-197.870,2545.781,-114.412,-197.990,2540.975,5.000,15.000,20.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,16,-115.098,-198.051,2538.572,-114.412,-197.990,2540.975,-115.785,-198.111,2536.168,5.000,20.000,25.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,16,-116.471,-198.171,2533.765,-115.785,-198.111,2536.168,-117.158,-198.231,2531.362,5.000,25.000,30.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,16,-117.844,-198.291,2528.959,-117.158,-198.231,2531.362,-118.531,-198.351,2526.556,5.000,30.000,35.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,16,-119.217,-198.411,2524.153,-118.531,-198.351,2526.556,-119.904,-198.471,2521.750,5.000,35.000,40.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,16,-120.590,-198.531,2519.346,-119.904,-198.471,2521.750,-121.276,-198.591,2516.943,5.000,40.000,45.000,5,,0.160,0.050,5.000,100.000,5,-99
RL5M_ROCK,16,-121.963,-198.651,2514.540,-121.276,-198.591,2516.943,-122.649,-198.711,2512.137,5.000,45.000,50.000,5,,0.150,0.070,5.000,100.000,5,-99
RL5M_ROCK,16,-123.336,-198.771,2509.734,-122.649,-198.711,2512.137,-124.022,-198.831,2507.331,5.000,50.000,55.000,5,,0.150,0.060,5.000,100.000,5,-99
RL5M_ROCK,16,-124.061,-198.835,2507.194,-124.022,-198.831,2507.331,-124.100,-198.838,2507.058,0.284,55.000,55.284,1,,1.420,0.040,1.000,100.000,5,-99
RL5M_ROCK,16,-124.787,-198.898,2504.655,-124.100,-198.838,2507.058,-125.473,-198.958,2502.251,5.000,55.284,60.284,1,1,1.465,0.044,1.000,100.000,5,1
RL5M_ROCK,16,-126.160,-199.018,2499.848,-125.473,-198.958,2502.251,-126.846,-199.078,2497.445,5.000,60.284,65.284,1,1,2.205,0.108,1.000,100.000,5,1
RL5M_ROCK,16,-127.533,-199.138,2495.042,-126.846,-199.078,2497.445,-128.219,-199.198,2492.639,5.000,65.284,70.284,1,1,1.983,0.079,1.000,100.000,5,1
RL5M_ROCK,16,-128.906,-199.259,2490.236,-128.219,-199.198,2492.639,-129.592,-199.319,2487.832,5.000,70.284,75.284,1,1,2.344,0.071,1.000,100.000,5,1
RL5M_ROCK,16,-130.279,-199.379,2485.429,-129.592,-199.319,2487.832,-130.965,-199.439,2483.026,5.000,75.284,80.284,1,1,2.116,0.090,1.000,100.000,5,1
RL5M_ROCK,16,-131.652,-199.499,2480.623,-130.965,-199.439,2483.026,-132.338,-199.559,2478.220,5.000,80.284,85.284,1,1,2.650,0.088,1.000,100.000,5,1
RL5M_ROCK,16,-133.024,-199.619,2475.817,-132.338,-199.559,2478.220,-133.711,-199.679,2473.414,5.000,85.284,90.284,1,1,1.500,0.049,1.000,100.000,5,1
RL5M_ROCK,16,-134.397,-199.739,2471.010,-133.711,-199.679,2473.414,-135.084,-199.799,2468.607,5.000,90.284,95.284,1,1,1.841,0.047,1.000,100.000,5,1
RL5M_ROCK,16,-135.770,-199.859,2466.204,-135.084,-199.799,2468.607,-136.457,-199.919,2463.801,5.000,95.284,100.284,1,1,4.622,0.158,1.000,100.000,5,1
RL5M_ROCK,16,-137.143,-199.979,2461.398,-136.457,-199.919,2463.801,-137.830,-200.039,2458.995,5.000,100.284,105.284,1,1,3.629,0.118,1.000,100.000,5,1
RL5M_ROCK,16,-138.516,-200.099,2456.591,-137.830,-200.039,2458.995,-139.203,-200.159,2454.188,5.000,105.284,110.284,1,1,3.219,0.079,1.000,100.000,5,1
RL5M_ROCK,16,-139.889,-200.219,2451.785,-139.203,-200.159,2454.188,-140.576,-200.280,2449.382,5.000,110.284,115.284,1,1,2.165,0.069,1.000,100.000,5,1
RL5M_ROCK,16,-141.262,-200.340,2446.979,-140.576,-200.280,2449.382,-141.949,-200.400,2444.576,5.000,115.284,120.284,1,1,1.460,0.059,1.000,100.000,5,1
RL5M_ROCK,16,-142.635,-200.460,2442.173,-141.949,-200.400,2444.576,-143.322,-200.520,2439.769,5.000,120.284,125.284,1,1,2.072,0.049,1.000,100.000,5,1
RL5M_ROCK,16,-144.008,-200.580,2437.366,-143.322,-200.520,2439.769,-144.694,-200.640,2434.963,5.000,125.284,130.284,1,1,1.110,0.042,1.000,100.000,5,1
RL5M_ROCK,16,-145.381,-200.700,2432.560,-144.694,-200.640,2434.963,-146.067,-200.760,2430.157,5.000,130.284,135.284,1,1,1.275,0.071,1.000,100.000,2,1
RL5M_ROCK,16,-146.754,-200.820,2427.754,-146.067,-200.760,2430.157,-147.440,-200.880,2425.350,5.000,135.284,140.284,1,1,1.204,0.089,1.000,100.000,2,1
RL5M_ROCK,16,-148.127,-200.940,2422.947,-147.440,-200.880,2425.350,-148.813,-201.000,2420.544,5.000,140.284,145.284,1,1,1.431,0.078,1.000,100.000,2,1
RL5M_ROCK,16,-149.500,-201.060,2418.141,-148.813,-201.000,2420.544,-150.186,-201.120,2415.738,5.000,145.284,150.284,1,1,1.275,0.048,1.000,100.000,2,1
RL5M_ROCK,16,-150.873,-201.180,2413.335,-150.186,-201.120,2415.738,-151.559,-201.240,2410.932,5.000,150.284,155.284,1,1,1.184,0.020,1.000,100.000,2,1
RL5M_ROCK,16,-152.246,-201.301,2408.528,-151.559,-201.240,2410.932,-152.932,-201.361,2406.125,5.000,155.284,160.284,1,1,1.094,0.021,1.000,100.000,2,1
RL5M_ROCK,16,-153.619,-201.421,2403.722,-152.932,-201.361,2406.125,-154.305,-201.481,2401.319,5.000,160.284,165.284,1,1,1.152,0.030,1.000,100.000,2,1
RL5M_ROCK,16,-154.992,-201.541,2398.916,-154.305,-201.481,2401.319,-155.678,-201.601,2396.513,5.000,165.284,170.284,1,1,1.017,0.031,1.000,100.000,2,1
RL5M_ROCK,16,-156.364,-201.661,2394.109,-155.678,-201.601,2396.513,-157.051,-201.721,2391.706,5.000,170.284,175.284,1,1,0.977,0.041,1.000,100.000,2,1
RL5M_ROCK,16,-157.737,-201.781,2389.303,-157.051,-201.721,2391.706,-158.424,-201.841,2386.900,5.000,175.284,180.284,1,1,1.105,0.050,1.000,100.000,2,1
RL5M_ROCK,16,-159.071,-201.898,2384.633,-158.424,-201.841,2386.900,-159.719,-201.954,2382.367,4.716,180.284,185.000,1,1,1.190,0.050,1.000,100.000,2,1
RL5M_ROCK,17,-48.870,-195.731,2551.655,-48.350,-195.740,2554.100,-49.389,-195.722,2549.209,5.000,0.000,5.000,6,,0.180,0.030,6.000,100.000,6,-99
RL5M_ROCK,17,-49.909,-195.713,2546.764,-49.389,-195.722,2549.209,-50.429,-195.704,2544.319,5.000,5.000,10.000,6,,0.190,0.030,6.000,100.000,6,-99
RL5M_ROCK,17,-50.949,-195.695,2541.873,-50.429,-195.704,2544.319,-51.468,-195.686,2539.428,5.000,10.000,15.000,6,,0.180,0.030,6.000,100.000,6,-99
RL5M_ROCK,17,-51.988,-195.677,2536.982,-51.468,-195.686,2539.428,-52.508,-195.667,2534.537,5.000,15.000,20.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,17,-53.027,-195.658,2532.092,-52.508,-195.667,2534.537,-53.547,-195.649,2529.646,5.000,20.000,25.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,17,-54.067,-195.640,2527.201,-53.547,-195.649,2529.646,-54.586,-195.631,2524.756,5.000,25.000,30.000,6,,0.190,0.030,6.000,100.000,6,-99
RL5M_ROCK,17,-55.106,-195.622,2522.310,-54.586,-195.631,2524.756,-55.626,-195.613,2519.865,5.000,30.000,35.000,6,,0.190,0.030,6.000,100.000,6,-99
RL5M_ROCK,17,-56.146,-195.604,2517.419,-55.626,-195.613,2519.865,-56.665,-195.595,2514.974,5.000,35.000,40.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,17,-57.185,-195.586,2512.529,-56.665,-195.595,2514.974,-57.705,-195.577,2510.083,5.000,40.000,45.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,17,-58.224,-195.568,2507.638,-57.705,-195.577,2510.083,-58.744,-195.559,2505.193,5.000,45.000,50.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,17,-59.264,-195.550,2502.747,-58.744,-195.559,2505.193,-59.783,-195.540,2500.302,5.000,50.000,55.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,17,-60.303,-195.531,2497.857,-59.783,-195.540,2500.302,-60.823,-195.522,2495.411,5.000,55.000,60.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,17,-61.343,-195.513,2492.966,-60.823,-195.522,2495.411,-61.862,-195.504,2490.520,5.000,60.000,65.000,5,,0.160,0.040,5.000,100.000,5,-99
RL5M_ROCK,17,-62.382,-195.495,2488.075,-61.862,-195.504,2490.520,-62.902,-195.486,2485.630,5.000,65.000,70.000,5,,0.160,0.050,5.000,100.000,5,-99
RL5M_ROCK,17,-63.412,-195.477,2483.229,-62.902,-195.486,2485.630,-63.922,-195.468,2480.829,4.908,70.000,74.908,5,,0.160,0.040,5.000,100.000,5,-99
RL5M_ROCK,17,-63.931,-195.468,2480.784,-63.922,-195.468,2480.829,-63.941,-195.468,2480.739,0.092,74.908,75.000,5,1,0.160,0.040,5.000,100.000,5,1
RL5M_ROCK,17,-64.461,-195.459,2478.294,-63.941,-195.468,2480.739,-64.980,-195.450,2475.848,5.000,75.000,80.000,1,1,0.880,0.070,1.000,100.000,5,1
RL5M_ROCK,17,-65.500,-195.441,2473.403,-64.980,-195.450,2475.848,-66.020,-195.432,2470.957,5.000,80.000,85.000,1,1,0.760,0.050,1.000,100.000,5,1
RL5M_ROCK,17,-66.540,-195.423,2468.512,-66.020,-195.432,2470.957,-67.059,-195.413,2466.067,5.000,85.000,90.000,1,1,0.510,0.030,1.000,100.000,5,1
RL5M_ROCK,17,-67.579,-195.404,2463.621,-67.059,-195.413,2466.067,-68.099,-195.395,2461.176,5.000,90.000,95.000,1,1,0.700,0.050,1.000,100.000,5,1
RL5M_ROCK,17,-68.618,-195.386,2458.731,-68.099,-195.395,2461.176,-69.138,-195.377,2456.285,5.000,95.000,100.000,1,1,0.460,0.060,1.000,100.000,5,1
RL5M_ROCK,17,-69.658,-195.368,2453.840,-69.138,-195.377,2456.285,-70.177,-195.359,2451.395,5.000,100.000,105.000,1,1,0.900,0.090,1.000,100.000,5,1
RL5M_ROCK,17,-70.697,-195.350,2448.949,-70.177,-195.359,2451.395,-71.217,-195.341,2446.504,5.000,105.000,110.000,1,1,0.790,0.060,1.000,100.000,5,1
RL5M_ROCK,17,-71.737,-195.332,2444.058,-71.217,-195.341,2446.504,-72.256,-195.323,2441.613,5.000,110.000,115.000,1,1,1.240,0.080,1.000,100.000,2,1
RL5M_ROCK,17,-72.776,-195.314,2439.168,-72.256,-195.323,2441.613,-73.296,-195.305,2436.722,5.000,115.000,120.000,1,1,1.040,0.060,1.000,100.000,2,1
RL5M_ROCK,17,-73.815,-195.296,2434.277,-73.296,-195.305,2436.722,-74.335,-195.286,2431.832,5.000,120.000,125.000,1,1,0.830,0.060,1.000,100.000,2,1
RL5M_ROCK,17,-74.855,-195.277,2429.386,-74.335,-195.286,2431.832,-75.374,-195.268,2426.941,5.000,125.000,130.000,1,1,0.860,0.040,1.000,100.000,2,1
RL5M_ROCK,17,-75.894,-195.259,2424.495,-75.374,-195.268,2426.941,-76.414,-195.250,2422.050,5.000,130.000,135.000,1,1,0.780,0.040,1.000,100.000,2,1
RL5M_ROCK,17,-76.934,-195.241,2419.605,-76.414,-195.250,2422.050,-77.453,-195.232,2417.159,5.000,135.000,140.000,1,1,0.760,0.040,1.000,100.000,2,1
RL5M_ROCK,18,-9.444,-204.090,2553.916,-8.630,-204.090,2556.280,-10.258,-204.090,2551.552,5.000,0.000,5.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,18,-11.072,-204.090,2549.189,-10.258,-204.090,2551.552,-11.886,-204.090,2546.825,5.000,5.000,10.000,6,,0.180,0.010,6.000,100.000,6,-99
RL5M_ROCK,18,-12.700,-204.090,2544.461,-11.886,-204.090,2546.825,-13.514,-204.090,2542.097,5.000,10.000,15.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,18,-14.327,-204.090,2539.733,-13.514,-204.090,2542.097,-15.141,-204.090,2537.370,5.000,15.000,20.000,6,,0.180,0.030,6.000,100.000,6,-99
RL5M_ROCK,18,-15.955,-204.090,2535.006,-15.141,-204.090,2537.370,-16.769,-204.090,2532.642,5.000,20.000,25.000,6,,0.190,0.040,6.000,100.000,6,-99
RL5M_ROCK,18,-17.583,-204.090,2530.278,-16.769,-204.090,2532.642,-18.397,-204.090,2527.914,5.000,25.000,30.000,6,,0.190,0.040,6.000,100.000,6,-99
RL5M_ROCK,18,-19.211,-204.090,2525.551,-18.397,-204.090,2527.914,-20.025,-204.090,2523.187,5.000,30.000,35.000,6,,0.190,0.040,6.000,100.000,6,-99
RL5M_ROCK,18,-20.839,-204.090,2520.823,-20.025,-204.090,2523.187,-21.653,-204.090,2518.459,5.000,35.000,40.000,6,,0.190,0.040,6.000,100.000,6,-99
RL5M_ROCK,18,-22.467,-204.090,2516.095,-21.653,-204.090,2518.459,-23.281,-204.090,2513.732,5.000,40.000,45.000,6,,0.210,0.100,6.000,100.000,6,-99
RL5M_ROCK,18,-24.094,-204.090,2511.368,-23.281,-204.090,2513.732,-24.908,-204.090,2509.004,5.000,45.000,50.000,5,,0.150,0.010,5.000,100.000,5,-99
RL5M_ROCK,18,-25.722,-204.090,2506.640,-24.908,-204.090,2509.004,-26.536,-204.090,2504.276,5.000,50.000,55.000,5,,0.150,0.010,5.000,100.000,5,-99
RL5M_ROCK,18,-27.350,-204.090,2501.913,-26.536,-204.090,2504.276,-28.164,-204.090,2499.549,5.000,55.000,60.000,5,,0.150,0.000,5.000,100.000,5,-99
RL5M_ROCK,18,-28.967,-204.090,2497.216,-28.164,-204.090,2499.549,-29.771,-204.090,2494.882,4.935,60.000,64.935,5,,0.150,0.010,5.000,100.000,5,-99
RL5M_ROCK,18,-29.781,-204.090,2494.852,-29.771,-204.090,2494.882,-29.792,-204.090,2494.821,0.065,64.935,65.000,5,1,0.150,0.010,5.000,100.000,-99,1
